Date,total_PnL,avg_PnL,total_volume,avg_fee
2025-02-19,14985.794701,11.010870463629685,3263930.24,0.505868809331374
2025-02-20,46008.794102,22.867193887673956,4628609.29,0.6125566723409542
2025-02-21,119693.49395,63.904695114789114,3972159.88,0.4429889555632675
2025-02-22,25278.704178,36.849423,3175570.2,1.2830388250291545
2025-02-23,10656.934251,20.494104328846156,1141310.74,0.44231292148076923
2025-02-24,38470.176242,6.850102607193732,11223619.59,0.3735691654629629
2025-02-25,204762.177034,32.782929400256165,19414984.36,0.5101849286439322
2025-02-26,63229.063129,53.76621014370748,4946958.13,0.6413031859438775
2025-02-27,-36525.167517,-41.039514064044944,1999898.43,0.5754449138314607
2025-02-28,225628.108748,221.4211077016683,4123660.77,0.8620198861236507
2025-03-01,10596.108968,60.897177977011495,263824.13,0.21300888155172415
2025-03-02,66914.320708,125.77879832330827,6460848.74,3.6310092894924813
2025-03-03,616413.032233,415.9332201302294,8244590.38,0.7021349813900135
2025-03-04,182075.566585,75.80165136761032,11124247.15,0.9243698939550374
2025-03-05,269328.365917,162.24600356445782,9193654.22,1.398386452319277
2025-03-06,16101.125561,21.18569152763158,6765324.96,1.7192331095526316
2025-03-07,150236.061627,58.86993010462382,19854275.48,1.9265286233816614
2025-03-08,24700.773359,46.69333338185255,892083.51,0.393837
2025-03-09,19773.457395,13.905384947257385,10419697.99,1.6716342663853727
2025-03-10,-10010.027269999999,-3.438690233596702,16811790.68,1.1983416252937136
2025-03-11,-76880.729036,-23.3964482763238,14016952.09,0.7428728673280585
2025-03-12,288105.984215,72.60735489289314,18618139.15,0.9219792268069555
2025-03-13,14114.870873,14.672422944906446,3285591.22,0.8411504232536382
2025-03-14,68646.160089,31.061610899999998,8047187.16,0.5400394004162896
2025-03-15,78694.624572,301.51197154022987,2355749.54,2.2005091494252875
2025-03-16,-7910.943544999999,-14.926308575471696,10187921.51,4.608458494679245
2025-03-17,26163.906513,28.439028818478263,3592895.05,0.8779782695434782
2025-03-18,72322.788824,86.71797221103118,4050655.47,1.0287003968824942
2025-03-19,29374.682341,18.222507655707197,4598813.57,0.48665637159950376
2025-03-20,10246.859436,13.290349463035021,1652257.93,0.4270239247730221
2025-03-21,6951.270374,9.958840077363897,2543903.39,0.9075367948853869
2025-03-22,12498.535254,23.361748138317758,971809.42,0.5024949569532711
2025-03-23,14047.421585,31.425999071588368,2593519.67,1.3360537226621925
2025-03-24,107878.961301,105.04280555111977,3017587.05,0.5171425037682571
2025-03-25,32030.90678,40.49419314791403,5372519.77,1.771623243704172
2025-03-26,15802.167427,5.094186791424887,7597754.37,0.5792403340070922
2025-03-27,58825.359221,74.9367633388535,3240279.46,0.9095848653503186
2025-03-28,21337.179335,29.30931227335165,1483092.61,0.5347299382554945
2025-03-29,12098.872931,6.38800049155227,3668151.83,0.4434237141605069
2025-03-30,15795.11514,27.8083013028169,2850874.96,1.3363939318133804
2025-03-31,6978.184557,14.097342539393939,2164772.4699999997,0.973740668909091
2025-04-01,-2202.6622420000003,-11.472199177083334,704445.1900000001,0.8486249730208333
2025-04-02,202212.740938,187.930056633829,3867930.6,1.0977909274163569
2025-04-03,-2365.961276,-1.353524757437071,8670233.15,0.7649421354118993
2025-04-04,-25515.678949999998,-20.05949602987421,3835545.73,0.6572825545290881
2025-04-05,35907.33771,99.74260475,1267564.22,0.7835009555555555
2025-04-06,47053.449272,44.89832945801527,3551252.06,0.5901106036579199
2025-04-07,34527.370305,12.269854408315563,14460253.14,0.9831396948837599
2025-04-08,34899.394798,37.00890222481442,8869391.4,2.412489598154825
2025-04-09,43120.444797,10.86978694151752,28556806.47,1.5405279450955383
2025-04-10,158261.822261,74.40612236060178,28741953.29,3.229222614377997
2025-04-11,126406.479081,115.33437872354014,11319327.07,1.983977261031113
2025-04-12,410419.694533,194.60393292223802,55914617.49,5.461164710505927
2025-04-13,48696.021521,36.86299888039364,14171154.79,1.9442363514495837
2025-04-14,45680.443063,51.32634052022472,13079972.98,2.273210919738202
2025-04-15,72357.706282,63.976751796640144,20752168.24,1.6506673380990273
2025-04-16,58631.730257,36.46251881654229,36502715.9,3.7298618813992537
2025-04-17,5427.919886,5.264713759456837,2604551.51,0.5035972230067896
2025-04-18,4880.4047439999995,2.576771248152059,24610650.46,2.4642702913252377
2025-04-19,71950.577495,25.82576363783202,32706462.71,2.32614010505743
2025-04-20,25060.341936,12.643966668012109,12126094.05,0.9522349183177599
2025-04-21,34369.267906999994,20.005394590803256,42104054.84,3.699703762444703
2025-04-22,58652.763578,19.563963835223483,33753625.24,1.917840477318212
2025-04-23,-419020.225731,-68.03380836678032,30682443.79,1.1920897616301347
2025-04-24,50704.395965,22.717023281810036,35088918.64,3.30040336914664
2025-04-25,20218.859206,12.231614764670297,27749455.78,3.8107037233745915
2025-04-26,-4125.753942,-3.6478814694960215,11948127.77,2.3450988094783374
2025-04-27,2702.067468,8.018004356083086,487537.69,0.16595481500356082
2025-04-28,36906.813759,26.763461754169686,26124921.49,4.356237420979043
2025-04-29,125749.613427,56.06313572313866,34089511.66,2.295717916697771
2025-04-30,14003.797269,12.582028094339623,12693878.85,2.6506592748207547
2025-05-01,54536.829297000004,44.338885607317074,10720240.52,2.1565964861510567
